event,completeTime,case
5,2024-05-16 13:04:00,1526
5,2024-05-16 13:05:00,1526
5,2024-05-16 13:05:00,1526
22,2024-05-16 15:37:00,2116
22,2024-05-16 15:37:00,2116
5,2024-05-16 15:37:00,2116
5,2024-05-16 15:38:00,2116
22,2024-05-16 16:49:00,2584
22,2024-05-16 17:17:00,2584
22,2024-05-16 17:35:00,2425
22,2024-05-16 17:35:00,2425
5,2024-05-16 17:35:00,2425
22,2024-05-16 18:38:00,1736
22,2024-05-16 18:38:00,1736
22,2024-05-16 18:38:00,1736
22,2024-05-16 18:38:00,1736
37,2024-05-16 18:59:00,2437
37,2024-05-16 19:00:00,2437
37,2024-05-16 19:00:00,2437
22,2024-05-16 19:37:00,1921
22,2024-05-16 19:37:00,1921
22,2024-05-16 19:37:00,1921
22,2024-05-16 19:45:00,1921
5,2024-05-16 19:45:00,1921
5,2024-05-16 19:47:00,1921
22,2024-05-16 19:49:00,1921
22,2024-05-16 20:22:00,2135
22,2024-05-16 20:54:00,331
37,2024-05-16 21:21:00,1960
22,2024-05-16 21:45:00,1056
22,2024-05-16 21:45:00,1056
5,2024-05-16 21:46:00,1056
22,2024-05-16 21:46:00,1056
22,2024-05-16 21:46:00,1056
22,2024-05-16 22:10:00,1207
22,2024-05-16 22:13:00,1207
22,2024-05-16 22:16:00,1207
22,2024-05-16 22:17:00,1207
22,2024-05-16 22:19:00,1207
22,2024-05-16 22:20:00,1207
22,2024-05-16 22:29:00,1207
22,2024-05-16 22:30:00,1207
7,2024-05-16 22:30:00,1207
5,2024-05-16 22:30:00,1207
28,2024-05-17 00:00:00,610
27,2024-05-17 00:00:00,2695
16,2024-05-17 00:00:00,1043
22,2024-05-17 00:24:00,1567
22,2024-05-17 00:24:00,1567
5,2024-05-17 00:25:00,1567
5,2024-05-17 00:29:00,1567
4,2024-05-17 06:30:00,1004
4,2024-05-17 06:34:00,1004
2,2024-05-17 06:34:00,1004
37,2024-05-17 06:34:00,1146
22,2024-05-17 07:36:00,1656
22,2024-05-17 09:57:00,1751
22,2024-05-17 09:57:00,1751
22,2024-05-17 09:58:00,1751
32,2024-05-17 10:53:00,1182
37,2024-05-17 11:41:00,2123
4,2024-05-17 14:22:00,961
4,2024-05-17 14:22:00,961
4,2024-05-17 14:23:00,961
2,2024-05-17 14:23:00,961
4,2024-05-17 14:25:00,1207
4,2024-05-17 14:25:00,1207
37,2024-05-17 15:12:00,1960
37,2024-05-17 15:13:00,1960
22,2024-05-17 15:39:00,2328
5,2024-05-17 15:57:00,1416
5,2024-05-17 15:57:00,1416
22,2024-05-17 16:08:00,2328
5,2024-05-17 16:35:00,1416
22,2024-05-17 16:44:00,2328
22,2024-05-17 17:12:00,2328
22,2024-05-17 17:15:00,2328
22,2024-05-17 17:19:00,2328
22,2024-05-17 17:19:00,2328
22,2024-05-17 17:20:00,2328
22,2024-05-17 17:20:00,2328
22,2024-05-17 17:20:00,2328
22,2024-05-17 17:21:00,2328
22,2024-05-17 17:22:00,2328
22,2024-05-17 17:22:00,2328
22,2024-05-17 17:23:00,2328
22,2024-05-17 17:26:00,2328
22,2024-05-17 17:30:00,2328
22,2024-05-17 17:30:00,2328
22,2024-05-17 17:32:00,2328
22,2024-05-17 17:32:00,2328
7,2024-05-17 17:32:00,2328
5,2024-05-17 17:32:00,2328
4,2024-05-17 17:33:00,2328
4,2024-05-17 17:33:00,2328
22,2024-05-17 17:34:00,881
22,2024-05-17 17:34:00,881
22,2024-05-17 17:35:00,2328
22,2024-05-17 17:35:00,881
22,2024-05-17 18:32:00,1940
37,2024-05-17 18:43:00,2466
22,2024-05-17 19:42:00,1940
22,2024-05-17 21:25:00,1526
22,2024-05-17 22:30:00,2067
22,2024-05-17 22:30:00,2067
5,2024-05-17 22:31:00,2067
5,2024-05-17 22:32:00,2067
5,2024-05-17 22:32:00,2067
5,2024-05-17 22:33:00,2067
5,2024-05-17 22:35:00,2067
22,2024-05-17 22:35:00,2067
5,2024-05-17 22:35:00,2067
22,2024-05-17 22:38:00,2067
22,2024-05-17 22:38:00,2067
22,2024-05-17 22:38:00,2067
22,2024-05-17 22:38:00,2067
22,2024-05-17 22:38:00,2067
5,2024-05-17 22:38:00,2067
22,2024-05-17 22:44:00,2067
22,2024-05-17 22:44:00,2067
22,2024-05-17 22:44:00,2067
22,2024-05-17 22:45:00,2067
25,2024-05-18 00:00:00,1416
38,2024-05-18 00:00:00,1536
4,2024-05-18 06:31:00,2328
4,2024-05-18 06:31:00,2328
4,2024-05-18 06:35:00,2328
4,2024-05-18 06:35:00,2328
2,2024-05-18 06:35:00,2328
22,2024-05-18 09:39:00,2120
22,2024-05-18 09:39:00,2120
22,2024-05-18 09:39:00,2120
22,2024-05-18 09:39:00,2120
22,2024-05-18 11:32:00,2049
22,2024-05-18 11:32:00,2049
22,2024-05-18 11:32:00,2049
22,2024-05-18 11:34:00,2049
22,2024-05-18 11:34:00,2049
22,2024-05-18 11:34:00,2049
22,2024-05-18 11:36:00,2049
22,2024-05-18 11:45:00,2049
22,2024-05-18 11:45:00,2049
22,2024-05-18 11:45:00,2049
7,2024-05-18 11:45:00,2049
5,2024-05-18 11:45:00,2049
4,2024-05-18 11:46:00,2049
22,2024-05-18 11:46:00,2049
22,2024-05-18 11:50:00,2049
22,2024-05-18 13:37:00,1273
22,2024-05-18 13:38:00,1273
5,2024-05-18 13:38:00,1273
5,2024-05-18 13:39:00,1273
5,2024-05-18 13:41:00,1273
5,2024-05-18 13:41:00,1273
22,2024-05-18 14:56:00,964
5,2024-05-18 14:56:00,964
5,2024-05-18 14:56:00,964
5,2024-05-18 15:03:00,964
22,2024-05-18 15:30:00,1947
22,2024-05-18 15:32:00,1947
22,2024-05-18 17:52:00,2456
22,2024-05-18 17:53:00,2456
5,2024-05-18 17:53:00,2456
5,2024-05-18 17:58:00,2456
5,2024-05-18 18:01:00,2456
22,2024-05-18 18:02:00,2456
22,2024-05-18 20:40:00,942
22,2024-05-18 20:41:00,942
22,2024-05-18 21:04:00,942
22,2024-05-18 21:04:00,942
5,2024-05-18 21:05:00,942
5,2024-05-18 21:06:00,942
22,2024-05-18 21:09:00,942
22,2024-05-18 21:10:00,942
5,2024-05-18 21:10:00,942
5,2024-05-18 21:12:00,942
22,2024-05-18 21:13:00,942
22,2024-05-18 21:13:00,942
5,2024-05-18 21:13:00,942
5,2024-05-18 21:13:00,942
22,2024-05-18 21:31:00,942
22,2024-05-18 21:31:00,942
5,2024-05-18 21:31:00,942
22,2024-05-18 22:24:00,2153
22,2024-05-18 22:25:00,2153
28,2024-05-19 00:00:00,2000
28,2024-05-19 00:00:00,2539
27,2024-05-19 00:00:00,1064
25,2024-05-19 00:00:00,1292
38,2024-05-19 00:00:00,1572
38,2024-05-19 00:00:00,1572
27,2024-05-19 00:00:00,1679
4,2024-05-19 06:31:00,2049
4,2024-05-19 06:31:00,1536
4,2024-05-19 06:31:00,1536
4,2024-05-19 06:32:00,2049
2,2024-05-19 06:32:00,2049
4,2024-05-19 06:35:00,1536
4,2024-05-19 06:35:00,1536
4,2024-05-19 06:35:00,1536
2,2024-05-19 06:35:00,1536
22,2024-05-19 10:31:00,1332
22,2024-05-19 10:31:00,1332
22,2024-05-19 10:32:00,1332
5,2024-05-19 13:41:00,1096
5,2024-05-19 13:43:00,1096
5,2024-05-19 13:44:00,1096
5,2024-05-19 13:44:00,1096
5,2024-05-19 13:45:00,1096
22,2024-05-19 17:06:00,2583
22,2024-05-19 17:06:00,2583
5,2024-05-19 17:06:00,2583
22,2024-05-19 17:20:00,1935
22,2024-05-19 17:20:00,1935
5,2024-05-19 17:20:00,1935
22,2024-05-19 17:20:00,1935
22,2024-05-19 17:21:00,1935
22,2024-05-19 17:21:00,1935
22,2024-05-19 17:35:00,1935
22,2024-05-19 17:41:00,1935
22,2024-05-19 17:43:00,1935
22,2024-05-19 17:44:00,1935
22,2024-05-19 18:15:00,1935
22,2024-05-19 18:17:00,1935
22,2024-05-19 18:19:00,1935
22,2024-05-19 18:24:00,1935
37,2024-05-19 19:52:00,1433
37,2024-05-19 19:52:00,1433
37,2024-05-19 19:53:00,1433
37,2024-05-19 19:54:00,1433
22,2024-05-19 21:48:00,1679
37,2024-05-19 22:34:00,1412
37,2024-05-19 22:34:00,1412
37,2024-05-19 22:34:00,1412
37,2024-05-19 22:35:00,1412
28,2024-05-20 00:00:00,1242
28,2024-05-20 00:00:00,1521
22,2024-05-20 10:01:00,1935
22,2024-05-20 10:09:00,1935
22,2024-05-20 10:09:00,1935
22,2024-05-20 11:05:00,2530
22,2024-05-20 11:05:00,2530
22,2024-05-20 11:05:00,2530
5,2024-05-20 11:05:00,2530
5,2024-05-20 11:05:00,2530
5,2024-05-20 11:07:00,2530
5,2024-05-20 11:07:00,2530
5,2024-05-20 11:08:00,2530
5,2024-05-20 11:08:00,2530
22,2024-05-20 11:15:00,1935
22,2024-05-20 11:15:00,1935
22,2024-05-20 11:15:00,1935
22,2024-05-20 11:22:00,1935
22,2024-05-20 11:22:00,1935
5,2024-05-20 11:22:00,1935
5,2024-05-20 11:23:00,1935
5,2024-05-20 11:28:00,1935
22,2024-05-20 11:29:00,1935
22,2024-05-20 11:29:00,1935
5,2024-05-20 11:30:00,1935
5,2024-05-20 11:30:00,1935
5,2024-05-20 11:30:00,1935
5,2024-05-20 11:30:00,1935
5,2024-05-20 11:30:00,1935
32,2024-05-20 16:11:00,2238
37,2024-05-20 17:16:00,2060
22,2024-05-20 17:23:00,1294
5,2024-05-20 17:39:00,2598
5,2024-05-20 17:39:00,2598
22,2024-05-20 18:29:00,2512
22,2024-05-20 18:29:00,2512
22,2024-05-20 19:41:00,2471
22,2024-05-20 20:48:00,984
22,2024-05-20 20:49:00,984
22,2024-05-20 20:53:00,1940
5,2024-05-20 21:08:00,1522
22,2024-05-20 22:09:00,2153
22,2024-05-20 22:09:00,2153
22,2024-05-20 22:10:00,2153
22,2024-05-20 23:20:00,802
22,2024-05-20 23:21:00,802
5,2024-05-20 23:21:00,802
28,2024-05-21 00:00:00,1458
28,2024-05-21 00:00:00,1614
22,2024-05-21 00:16:00,1020
22,2024-05-21 08:25:00,2109
7,2024-05-21 08:25:00,2109
22,2024-05-21 08:25:00,2109
5,2024-05-21 08:25:00,2109
5,2024-05-21 08:29:00,2109
5,2024-05-21 08:29:00,2109
5,2024-05-21 08:31:00,2109
22,2024-05-21 11:39:00,1290
22,2024-05-21 11:48:00,1037
22,2024-05-21 11:49:00,1037
22,2024-05-21 13:16:00,1332
22,2024-05-21 13:16:00,1332
22,2024-05-21 13:16:00,1332
22,2024-05-21 13:16:00,1332
22,2024-05-21 13:16:00,1332
22,2024-05-21 13:23:00,1332
5,2024-05-21 13:39:00,1407
22,2024-05-21 13:45:00,1407
5,2024-05-21 13:45:00,1407
5,2024-05-21 13:46:00,1407
5,2024-05-21 14:20:00,1605
5,2024-05-21 14:20:00,1605
22,2024-05-21 14:52:00,1135
22,2024-05-21 14:53:00,1135
22,2024-05-21 14:55:00,1135
22,2024-05-21 14:55:00,1135
22,2024-05-21 15:17:00,1135
22,2024-05-21 15:17:00,1135
22,2024-05-21 15:17:00,1135
22,2024-05-21 15:17:00,1135
22,2024-05-21 15:17:00,1135
22,2024-05-21 15:18:00,1135
37,2024-05-21 15:22:00,1348
37,2024-05-21 15:22:00,1348
22,2024-05-21 15:24:00,1135
22,2024-05-21 15:25:00,1135
22,2024-05-21 15:25:00,1135
22,2024-05-21 15:34:00,1135
7,2024-05-21 15:34:00,1135
22,2024-05-21 16:04:00,2425
5,2024-05-21 16:21:00,1135
3,2024-05-21 16:21:00,1135
3,2024-05-21 16:21:00,1135
3,2024-05-21 16:21:00,1135
15,2024-05-21 16:40:00,1135
15,2024-05-21 16:40:00,1135
15,2024-05-21 16:40:00,1135
22,2024-05-21 17:44:00,1564
22,2024-05-21 18:48:00,1172
5,2024-05-21 18:56:00,1398
22,2024-05-21 19:17:00,2058
22,2024-05-21 19:17:00,2058
22,2024-05-21 22:03:00,2410
22,2024-05-21 22:03:00,2410
22,2024-05-21 22:04:00,2410
22,2024-05-21 22:04:00,2410
22,2024-05-21 22:04:00,2410
22,2024-05-21 22:04:00,2410
22,2024-05-21 22:05:00,2410
22,2024-05-21 22:05:00,2410
22,2024-05-21 22:05:00,2410
22,2024-05-21 22:06:00,2410
22,2024-05-21 22:06:00,2410
22,2024-05-21 22:07:00,2410
22,2024-05-21 22:09:00,2410
22,2024-05-21 22:09:00,2410
22,2024-05-21 22:10:00,2410
22,2024-05-21 22:10:00,2410
22,2024-05-21 22:10:00,2410
22,2024-05-21 22:10:00,2410
22,2024-05-21 22:11:00,2410
22,2024-05-21 22:11:00,2410
22,2024-05-21 22:12:00,2410
22,2024-05-21 22:13:00,2410
5,2024-05-21 22:56:00,1482
5,2024-05-21 22:56:00,1482
28,2024-05-22 00:00:00,2062
28,2024-05-22 00:00:00,2445
25,2024-05-22 00:00:00,1064
25,2024-05-22 00:00:00,1332
22,2024-05-22 09:57:00,1298
22,2024-05-22 09:57:00,1298
5,2024-05-22 09:57:00,1298
22,2024-05-22 10:01:00,1135
22,2024-05-22 10:01:00,1135
22,2024-05-22 10:01:00,1135
22,2024-05-22 10:02:00,1135
22,2024-05-22 10:02:00,1135
22,2024-05-22 10:04:00,1135
22,2024-05-22 10:08:00,1135
22,2024-05-22 10:09:00,1135
22,2024-05-22 10:09:00,1135
22,2024-05-22 10:09:00,1135
7,2024-05-22 10:09:00,1135
22,2024-05-22 10:14:00,1135
22,2024-05-22 10:14:00,1135
15,2024-05-22 10:19:00,1135
22,2024-05-22 10:32:00,2403
22,2024-05-22 10:35:00,2403
22,2024-05-22 10:35:00,2403
22,2024-05-22 10:36:00,2403
22,2024-05-22 10:43:00,2206
22,2024-05-22 10:43:00,2206
15,2024-05-22 13:08:00,1564
24,2024-05-22 13:37:00,840
24,2024-05-22 13:37:00,840
24,2024-05-22 13:38:00,840
7,2024-05-22 13:59:00,1564
5,2024-05-22 13:59:00,1564
12,2024-05-22 13:59:00,1564
4,2024-05-22 13:59:00,1564
4,2024-05-22 13:59:00,1564
37,2024-05-22 14:39:00,1433
15,2024-05-22 15:07:00,1211
22,2024-05-22 19:51:00,1298
22,2024-05-22 19:51:00,1298
5,2024-05-22 19:52:00,1298
22,2024-05-22 19:52:00,1298
5,2024-05-22 19:52:00,1298
22,2024-05-22 19:58:00,1298
5,2024-05-22 19:58:00,1298
22,2024-05-22 20:04:00,1920
22,2024-05-22 20:04:00,1920
5,2024-05-22 20:34:00,2664
22,2024-05-22 21:05:00,1440
22,2024-05-22 21:06:00,1440
22,2024-05-22 21:06:00,1440
22,2024-05-22 21:07:00,1440
22,2024-05-22 21:22:00,613
22,2024-05-22 21:45:00,866
22,2024-05-22 21:46:00,866
22,2024-05-22 21:46:00,866
22,2024-05-22 21:46:00,866
22,2024-05-22 21:46:00,866
5,2024-05-22 21:46:00,866
5,2024-05-22 21:53:00,866
5,2024-05-22 21:54:00,866
5,2024-05-22 21:54:00,866
5,2024-05-22 21:56:00,866
5,2024-05-22 21:56:00,866
37,2024-05-22 22:32:00,1450
22,2024-05-23 00:19:00,2476
22,2024-05-23 08:46:00,1134
22,2024-05-23 08:46:00,1134
22,2024-05-23 08:46:00,1134
5,2024-05-23 08:46:00,1134
22,2024-05-23 09:24:00,2295
22,2024-05-23 09:25:00,2295
22,2024-05-23 09:35:00,1332
22,2024-05-23 09:49:00,2512
22,2024-05-23 09:49:00,2512
22,2024-05-23 09:50:00,2512
22,2024-05-23 09:51:00,2512
22,2024-05-23 09:53:00,2512
22,2024-05-23 09:53:00,2512
5,2024-05-23 09:54:00,2512
5,2024-05-23 10:00:00,2512
5,2024-05-23 10:02:00,2512
5,2024-05-23 10:02:00,2512
5,2024-05-23 10:23:00,1135
4,2024-05-23 10:29:00,1135
4,2024-05-23 10:29:00,1135
22,2024-05-23 11:36:00,1689
37,2024-05-23 14:02:00,1043
37,2024-05-23 14:02:00,1043
37,2024-05-23 14:02:00,1043
37,2024-05-23 14:02:00,1043
37,2024-05-23 14:30:00,1542
37,2024-05-23 14:30:00,1542
37,2024-05-23 14:30:00,1542
37,2024-05-23 14:30:00,1542
7,2024-05-23 14:31:00,1542
5,2024-05-23 14:59:00,1245
30,2024-05-23 15:03:00,2289
30,2024-05-23 15:03:00,2289
30,2024-05-23 15:03:00,2289
22,2024-05-23 15:09:00,2206
32,2024-05-23 15:09:00,2206
7,2024-05-23 15:31:00,1542
22,2024-05-23 16:21:00,1048
22,2024-05-23 16:23:00,1048
22,2024-05-23 16:24:00,1048
22,2024-05-23 16:28:00,1048
22,2024-05-23 16:28:00,1048
22,2024-05-23 16:28:00,1048
22,2024-05-23 16:28:00,1048
22,2024-05-23 16:30:00,1048
22,2024-05-23 16:31:00,1048
22,2024-05-23 16:33:00,1048
22,2024-05-23 16:34:00,1048
22,2024-05-23 16:35:00,1048
22,2024-05-23 16:36:00,1048
5,2024-05-23 18:27:00,1627
22,2024-05-23 19:52:00,2653
22,2024-05-23 19:52:00,2653
22,2024-05-23 19:52:00,2653
22,2024-05-23 19:52:00,2653
5,2024-05-23 22:31:00,2077
5,2024-05-23 22:33:00,2077
5,2024-05-23 22:33:00,2077
5,2024-05-23 22:33:00,2077
28,2024-05-24 00:00:00,2132
7,2024-05-24 00:00:00,2170
7,2024-05-24 00:00:00,2170
28,2024-05-24 00:00:00,2265
7,2024-05-24 00:00:00,2289
7,2024-05-24 00:00:00,2289
7,2024-05-24 00:00:00,2292
7,2024-05-24 00:00:00,2292
7,2024-05-24 00:00:00,2292
28,2024-05-24 00:00:00,2504
7,2024-05-24 00:00:00,787
7,2024-05-24 00:00:00,787
7,2024-05-24 00:00:00,1079
7,2024-05-24 00:00:00,1079
7,2024-05-24 00:00:00,1079
27,2024-05-24 00:00:00,1146
7,2024-05-24 00:00:00,1157
7,2024-05-24 00:00:00,1157
27,2024-05-24 00:00:00,1273
27,2024-05-24 00:00:00,1273
27,2024-05-24 00:00:00,1407
27,2024-05-24 00:00:00,1478
27,2024-05-24 00:00:00,1478
7,2024-05-24 00:00:00,1564
7,2024-05-24 00:00:00,1564
7,2024-05-24 00:00:00,1715
7,2024-05-24 00:00:00,1715
7,2024-05-24 00:00:00,1715
7,2024-05-24 00:00:00,1715
37,2024-05-24 00:10:00,2048
22,2024-05-24 00:19:00,1262
22,2024-05-24 00:20:00,1262
22,2024-05-24 00:21:00,1262
22,2024-05-24 00:22:00,1262
22,2024-05-24 00:31:00,1175
22,2024-05-24 00:44:00,2137
22,2024-05-24 00:44:00,2137
22,2024-05-24 00:59:00,984
22,2024-05-24 00:59:00,984
22,2024-05-24 00:59:00,984
22,2024-05-24 08:07:00,1578
22,2024-05-24 08:08:00,1578
22,2024-05-24 08:08:00,1578
37,2024-05-24 08:33:00,844
22,2024-05-24 08:38:00,2206
32,2024-05-24 08:38:00,2206
32,2024-05-24 08:38:00,2206
22,2024-05-24 11:47:00,2594
22,2024-05-24 11:47:00,2594
22,2024-05-24 11:47:00,1262
22,2024-05-24 13:01:00,984
22,2024-05-24 13:01:00,984
7,2024-05-24 13:02:00,984
5,2024-05-24 13:02:00,984
4,2024-05-24 13:02:00,984
4,2024-05-24 13:02:00,984
4,2024-05-24 13:04:00,984
2,2024-05-24 13:04:00,984
22,2024-05-24 13:14:00,942
22,2024-05-24 13:14:00,942
22,2024-05-24 13:15:00,942
5,2024-05-24 13:15:00,942
5,2024-05-24 13:15:00,942
5,2024-05-24 13:18:00,942
5,2024-05-24 13:20:00,942
5,2024-05-24 13:20:00,942
5,2024-05-24 13:34:00,1096
5,2024-05-24 13:34:00,1096
22,2024-05-24 13:51:00,797
22,2024-05-24 14:01:00,1518
22,2024-05-24 14:01:00,1518
22,2024-05-24 14:01:00,1518
22,2024-05-24 14:02:00,1262
22,2024-05-24 14:04:00,1262
22,2024-05-24 14:20:00,1262
7,2024-05-24 14:20:00,1262
5,2024-05-24 14:20:00,1262
4,2024-05-24 14:20:00,1262
4,2024-05-24 14:20:00,1262
22,2024-05-24 14:21:00,1262
22,2024-05-24 14:21:00,1262
22,2024-05-24 14:21:00,1262
4,2024-05-24 14:25:00,1207
22,2024-05-24 14:30:00,1058
22,2024-05-24 14:33:00,1058
15,2024-05-24 14:33:00,1262
22,2024-05-24 16:36:00,1980
22,2024-05-24 16:36:00,1980
37,2024-05-24 16:38:00,1980
31,2024-05-24 16:50:00,340
22,2024-05-24 17:47:00,1362
22,2024-05-24 17:48:00,1362
22,2024-05-24 17:48:00,1362
22,2024-05-24 17:49:00,1362
22,2024-05-24 17:56:00,1930
22,2024-05-24 17:57:00,1930
22,2024-05-24 17:58:00,1930
22,2024-05-24 17:58:00,1930
5,2024-05-24 17:58:00,1930
5,2024-05-24 17:58:00,1930
5,2024-05-24 18:00:00,1930
5,2024-05-24 18:01:00,1930
5,2024-05-24 18:01:00,1930
5,2024-05-24 18:02:00,1930
22,2024-05-24 18:10:00,1930
22,2024-05-24 18:10:00,1930
5,2024-05-24 18:10:00,1930
22,2024-05-24 18:11:00,1930
22,2024-05-24 18:11:00,1930
22,2024-05-24 18:12:00,1930
22,2024-05-24 18:13:00,1930
22,2024-05-24 18:15:00,797
22,2024-05-24 18:17:00,797
22,2024-05-24 18:18:00,797
22,2024-05-24 18:18:00,797
22,2024-05-24 18:20:00,797
22,2024-05-24 18:20:00,797
22,2024-05-24 18:21:00,797
5,2024-05-24 18:59:00,983
22,2024-05-24 22:33:00,2370
22,2024-05-24 22:33:00,2370
28,2024-05-25 00:00:00,315
28,2024-05-25 00:00:00,2151
28,2024-05-25 00:00:00,2217
28,2024-05-25 00:00:00,2697
25,2024-05-25 00:00:00,1146
28,2024-05-25 00:00:00,1268
28,2024-05-25 00:00:00,1297
25,2024-05-25 00:00:00,1478
22,2024-05-25 00:02:00,2512
22,2024-05-25 00:03:00,2512
22,2024-05-25 00:03:00,2512
22,2024-05-25 00:04:00,2512
22,2024-05-25 00:07:00,2512
22,2024-05-25 00:07:00,2512
22,2024-05-25 00:47:00,1051
32,2024-05-25 00:48:00,1051
4,2024-05-25 06:30:00,1262
4,2024-05-25 06:30:00,1262
4,2024-05-25 06:34:00,1262
4,2024-05-25 06:34:00,1262
2,2024-05-25 06:35:00,1262
5,2024-05-25 08:12:00,1062
5,2024-05-25 08:13:00,1062
22,2024-05-25 08:13:00,1062
22,2024-05-25 08:13:00,1062
22,2024-05-25 08:29:00,1428
22,2024-05-25 08:29:00,1428
22,2024-05-25 08:30:00,1428
5,2024-05-25 08:30:00,1428
5,2024-05-25 08:33:00,1428
5,2024-05-25 08:38:00,1428
37,2024-05-25 08:57:00,1741
37,2024-05-25 08:57:00,1741
37,2024-05-25 08:57:00,1741
37,2024-05-25 08:57:00,1741
7,2024-05-25 08:59:00,1741
22,2024-05-25 09:03:00,1741
22,2024-05-25 09:03:00,1741
7,2024-05-25 09:04:00,1741
22,2024-05-25 09:04:00,1741
22,2024-05-25 09:05:00,1741
22,2024-05-25 09:05:00,1741
5,2024-05-25 09:11:00,1627
22,2024-05-25 09:11:00,1627
22,2024-05-25 09:11:00,1627
22,2024-05-25 09:11:00,1741
22,2024-05-25 09:11:00,1741
22,2024-05-25 09:12:00,1741
37,2024-05-25 09:16:00,1741
37,2024-05-25 09:16:00,1741
37,2024-05-25 09:17:00,1741
7,2024-05-25 09:18:00,1741
7,2024-05-25 09:21:00,1741
37,2024-05-25 09:48:00,869
7,2024-05-25 10:00:00,1741
7,2024-05-25 10:00:00,1741
7,2024-05-25 10:01:00,1741
37,2024-05-25 10:02:00,2176
37,2024-05-25 10:03:00,2176
37,2024-05-25 10:03:00,2176
37,2024-05-25 10:03:00,2176
15,2024-05-25 10:09:00,1741
37,2024-05-25 10:20:00,1632
37,2024-05-25 10:21:00,1632
15,2024-05-25 10:35:00,340
22,2024-05-25 11:07:00,2585
22,2024-05-25 11:08:00,2585
5,2024-05-25 11:08:00,2585
5,2024-05-25 11:18:00,2585
22,2024-05-25 13:08:00,842
22,2024-05-25 13:08:00,842
22,2024-05-25 13:08:00,842
22,2024-05-25 13:08:00,842
22,2024-05-25 13:09:00,842
22,2024-05-25 13:09:00,842
22,2024-05-25 14:16:00,2445
22,2024-05-25 14:16:00,2445
22,2024-05-25 14:16:00,2445
22,2024-05-25 14:16:00,2445
37,2024-05-25 14:42:00,2259
7,2024-05-25 15:45:00,2259
37,2024-05-25 16:39:00,1210
37,2024-05-25 16:40:00,1210
22,2024-05-25 17:17:00,803
22,2024-05-25 17:17:00,803
5,2024-05-25 17:18:00,803
5,2024-05-25 17:18:00,803
22,2024-05-25 17:18:00,803
22,2024-05-25 17:18:00,803
5,2024-05-25 17:55:00,1062
5,2024-05-25 17:56:00,1062
5,2024-05-25 18:00:00,1062
5,2024-05-25 18:00:00,1062
5,2024-05-25 18:01:00,1062
5,2024-05-25 18:01:00,1062
5,2024-05-25 18:16:00,2189
5,2024-05-25 18:22:00,2189
37,2024-05-25 19:29:00,2379
22,2024-05-25 21:45:00,937
28,2024-05-26 00:00:00,491
28,2024-05-26 00:00:00,2403
28,2024-05-26 00:00:00,2419
28,2024-05-26 00:00:00,2440
25,2024-05-26 00:00:00,2468
28,2024-05-26 00:00:00,2477
28,2024-05-26 00:00:00,2655
28,2024-05-26 00:00:00,2661
28,2024-05-26 00:00:00,2661
28,2024-05-26 00:00:00,2661
28,2024-05-26 00:00:00,2713
28,2024-05-26 00:00:00,785
28,2024-05-26 00:00:00,1029
28,2024-05-26 00:00:00,1175
28,2024-05-26 00:00:00,1175
28,2024-05-26 00:00:00,1201
25,2024-05-26 00:00:00,1273
28,2024-05-26 00:00:00,1522
28,2024-05-26 00:00:00,1525
28,2024-05-26 00:00:00,1526
25,2024-05-26 00:00:00,1679
28,2024-05-26 00:00:00,1697
22,2024-05-26 00:39:00,1656
5,2024-05-26 00:39:00,1656
22,2024-05-26 00:39:00,1656
22,2024-05-26 00:39:00,1656
22,2024-05-26 00:40:00,1656
22,2024-05-26 00:41:00,1656
22,2024-05-26 00:41:00,1656
5,2024-05-26 00:41:00,1656
22,2024-05-26 00:45:00,1656
22,2024-05-26 00:54:00,1580
22,2024-05-26 00:54:00,1580
5,2024-05-26 00:55:00,1580
22,2024-05-26 08:41:00,2100
22,2024-05-26 08:41:00,2100
5,2024-05-26 09:23:00,809
22,2024-05-26 09:34:00,1715
22,2024-05-26 09:46:00,1715
22,2024-05-26 09:46:00,1715
22,2024-05-26 10:49:00,2615
22,2024-05-26 10:50:00,2615
5,2024-05-26 10:50:00,2615
5,2024-05-26 10:53:00,2615
22,2024-05-26 11:15:00,1411
22,2024-05-26 11:16:00,1411
5,2024-05-26 11:16:00,1411
5,2024-05-26 11:24:00,1411
22,2024-05-26 11:31:00,1411
7,2024-05-26 13:57:00,2278
22,2024-05-26 14:26:00,1004
22,2024-05-26 14:26:00,1004
22,2024-05-26 14:26:00,1004
22,2024-05-26 14:27:00,1004
22,2024-05-26 14:27:00,1004
22,2024-05-26 14:28:00,1004
7,2024-05-26 14:28:00,1004
5,2024-05-26 14:28:00,1004
4,2024-05-26 14:28:00,1004
22,2024-05-26 15:00:00,1633
22,2024-05-26 15:01:00,1633
22,2024-05-26 15:01:00,1633
22,2024-05-26 15:02:00,1633
22,2024-05-26 15:10:00,1633
22,2024-05-26 15:14:00,1633
22,2024-05-26 15:15:00,1633
22,2024-05-26 15:30:00,1633
22,2024-05-26 15:31:00,1633
22,2024-05-26 15:31:00,1633
22,2024-05-26 15:33:00,1633
22,2024-05-26 15:35:00,1633
22,2024-05-26 15:35:00,1633
22,2024-05-26 15:36:00,1633
22,2024-05-26 15:36:00,1633
7,2024-05-26 15:36:00,1633
5,2024-05-26 15:36:00,1633
